id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53171431,Cap Hill | 3-Bedroom | Garage Parking | Backyard,32093355,Joshua And Jen,,Capitol Hill,39.736343,-104.979477,Entire home/apt,149,1,2,2021-12-24,2,3,234,2,2017-BFN-0001536
53171434,Charming Victorian | Backyard Oasis | WFH Ready,32093355,Joshua And Jen,,Capitol Hill,39.736397,-104.979492,Entire home/apt,149,1,2,2021-12-06,1.67,3,208,2,2019-BFN-0001779
53171721,"Modern home near Downtown Denver.  Located in the Highlands.  Newer build, nicely furnished with abundance of light.",94951315,Todd,,Sunnyside,39.77415,-105.00693,Entire home/apt,200,30,0,,,1,61,0,
53173547,Monthly stay in the heart of Denvers Art District!,107582791,Todd & Viri,,Baker,39.72225,-104.99707,Entire home/apt,150,30,0,,,2,263,0,
53182509,Sprawling Retreat | Easy Access To LoDo & Mtns,430525232,Russell,,Regis,39.78661,-105.06075,Entire home/apt,326,1,0,,,1,109,0,2021-BFN-0008518
53182915,"Chic Five Points 1BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",107434423,Blueground,,Five Points,39.753872,-104.979256,Entire home/apt,111,31,0,,,98,346,0,
53182925,"Amazing LoDo 1BR w/ Gym & W/D, 1 block to Union Station, by Blueground",107434423,Blueground,,Union Station,39.75081,-105.00363,Entire home/apt,137,31,0,,,98,247,0,
53182934,"Luxe Capitol Hill 1BR w/ Gym & Patio, near Cherry Creek, by Blueground",107434423,Blueground,,Speer,39.716763,-104.976624,Entire home/apt,115,31,0,,,98,331,0,
53183026,"Premium Capitol Hill 2BR w/ Gym & Patio, near Cherry Creek, by Blueground",107434423,Blueground,,Speer,39.716763,-104.976624,Entire home/apt,148,31,1,2021-12-22,1,98,337,1,
53186339,Beautiful 1 Bed Condo downtown with roof top pool.,323819953,John,,Union Station,39.754253,-105.000862,Entire home/apt,80,30,0,,,1,61,0,
53188573,Cheerful 2 bedroom townhome near Sloan’s lake,50652909,Isiah,,West Colfax,39.73933,-105.04935,Entire home/apt,108,30,0,,,1,327,0,
53189149,~Garfield Park Bungalow~ 20 min to Downtown Denver,185397245,Zendigz,,Mar Lee,39.69158,-105.0479,Entire home/apt,157,2,2,2021-11-28,1.54,2,280,2,2021-BFN-0006658
53189906,Stylish Cherry Creek Condo (being furnishing now!),63941537,Emily,,Belcaro,39.71207,-104.95149,Entire home/apt,66,30,0,,,2,73,0,
53201467,1 private master  bedroom .,170978294,Carlos,,Gateway - Green Valley Ranch,39.78386384538167,-104.80346238195953,Private room,51,2,0,,,4,289,0,2021-BFN-0009040
53202315,Denver Basement Suite in Great Location!,43281035,Cailin,,Barnum,39.719736219084794,-105.02990814079148,Entire home/apt,93,1,0,,,1,69,0,2021-BFN-0009997
53219236,Stunning renovated home in Sunnyside neighborhood!,25974713,Blake,,Sunnyside,39.77199,-105.0097,Entire home/apt,70,30,0,,,1,32,0,
53221041,BRAND NEW BEAUTIFUL BASEMENT,430882573,Genanaw,,Gateway - Green Valley Ranch,39.794781296686274,-104.77568587620432,Private room,100,1,0,,,1,86,0,2021-BFN-0009061
53224051,Landing | Modern Apartment with Amazing Amenities (ID607456),263502162,Landing,,Gateway - Green Valley Ranch,39.79628,-104.77747,Entire home/apt,90,30,0,,,31,310,0,
53226245,"Ideal RiNo 1BR w/ Gym, Pool, W/D, steps to Larimer bars, by Blueground",107434423,Blueground,,Five Points,39.764744,-104.977722,Entire home/apt,112,31,0,,,98,321,0,
53228218,"Sunny Five Points 1BR w/ W/D, Gym & Roof Lounge, near RiNo, by Blueground",107434423,Blueground,,Five Points,39.749706,-104.984665,Entire home/apt,131,31,0,,,98,304,0,
53234369,Stunning 2.5 bedroom in best location in Denver,75501651,Eric,,City Park West,39.74199259962168,-104.96831533320301,Entire home/apt,160,1,0,,,1,155,0,2021-BFN-0009003
53235903,Adorable Guest Suite in a Peaceful Neighborhood,428969609,Sarah,,Sunnyside,39.77457,-105.02446,Entire home/apt,87,1,0,,,1,322,0,2021-BFN-0009020
53238530,Newly Updated Cap Hill Apartment,16553414,Cody,,Capitol Hill,39.73553,-104.98496,Entire home/apt,125,29,0,,,2,28,0,
53239678,Executive Master Suite 15min from Downtown,320707288,Yangyang,,Harvey Park,39.66922336875418,-105.04544790941911,Private room,79,29,0,,,1,89,0,
53240681,"Cozy, Modern Living Space w/ Fireplace & Kitchen",431035812,Brian,,Northeast Park Hill,39.7669,-104.93285,Private room,91,1,7,2021-12-24,5.53,1,155,7,2021-BFN-0008752
53244380,Landing | Modern Apartment with Amazing Amenities (ID3056),263502162,Landing,,Gateway - Green Valley Ranch,39.79806,-104.77794,Entire home/apt,75,30,0,,,31,348,0,
53248756,Lovely 2 bedroom condo in the heart of it all,57412933,Karina,,CBD,39.74537,-104.99801,Entire home/apt,100,30,0,,,1,192,0,
53252450,Cozy 2 bedroom in prime Wash Park location,431118419,Erin,,Washington Park,39.70971,-104.97116,Entire home/apt,214,2,3,2021-12-18,2.57,1,162,3,2021-BFN-0008440
53253527,Single Story Artist's Home in a Great Location,424168041,Natalie,,Elyria Swansea,39.782287158558034,-104.96464583603878,Entire home/apt,209,1,0,,,1,347,0,2021-BFN-0009012
53257602,Historic Victorian in the Heart of West Highlands,59729201,Abbie,,West Highland,39.76147,-105.0319,Entire home/apt,125,29,0,,,1,332,0,
53258256,"Modern Cozy 2bd Bungalow, 2 min to Downtown",431163069,Celeste,,Sunnyside,39.76942983393285,-105.01810644887507,Entire home/apt,227,2,4,2021-12-26,4,1,88,4,2021-BFN-0009053
53260961,the DNVR Haus 3x3 w/ rooftop deck and sunroom ☀️,101560669,Heidi,,Westwood,39.7074,-105.02819,Entire home/apt,150,2,5,2021-12-28,4.41,1,60,5,2021-BFN-0008364
53263729,Beautiful apartment in historic Denver home.,10896739,Gabe And Leah,,Cheesman Park,39.73578,-104.97003,Entire home/apt,85,29,0,,,1,270,0,
53269689,"Sleek Five Points 1BR w/ W/D, Gym & Roof Lounge, near RiNo, by Blueground",107434423,Blueground,,Five Points,39.749706,-104.984665,Entire home/apt,124,31,0,,,98,347,0,
53269903,"Sleek RiNo 1BR w/ Pool, W/D & Gym, 2 blocks to Coors Field, by Blueground",107434423,Blueground,,Five Points,39.758469,-104.989494,Entire home/apt,136,31,0,,,98,279,0,
53269921,"Sunny Central Business District 2BR w/ W/D, Lounge & Pool, by Blueground",107434423,Blueground,,Five Points,39.749226,-104.986443,Entire home/apt,172,31,0,,,98,274,0,
53280033,Stylish Ranch w/Yard Near Light Rail & Hospitals,410417854,Austin,,Whittier,39.75302,-104.97109,Entire home/apt,280,30,0,,,2,74,0,
53280062,"Prime Location - One Bedroom - Free Parking, Safe!",58020319,Henri,,Platt Park,39.68708931348114,-104.98085002991607,Entire home/apt,110,1,2,2021-12-22,2,1,155,2,2021-BFN-0009599
53289053,Minimalist & Modern Close to Downtown!,30972487,Sabrina,,Five Points,39.750587,-104.976479,Entire home/apt,112,30,0,,,18,291,0,
53289180,"Hip Wash Park 2BR w/ W/D & Storage, near hike/bike trail, by Blueground",107434423,Blueground,,Speer,39.714954,-104.982559,Entire home/apt,103,31,0,,,98,304,0,
53289258,"Bright Central Business District 1BR w/ W/D, Lounge & Pool, by Blueground",107434423,Blueground,,Five Points,39.749226,-104.986443,Entire home/apt,123,31,0,,,98,339,0,
53293120,Renovated Classic Bungalow near RiNo,77770025,Joey,,Cole,39.76384198159244,-104.97030249679943,Entire home/apt,115,1,3,2021-12-23,3,2,66,3,2019-BFN-0010131
53293374,"QUIET, PET FRIENDLY, YEAR-ROUND POOL in DT Denver",74900325,Gabriella,,Five Points,39.75879743260874,-104.9978019384547,Entire home/apt,79,29,0,,,1,68,0,
53297477,Corner Casa/ great for dog walks and fast Wifi,17786278,John,,North Park Hill,39.75346,-104.91776,Entire home/apt,300,29,0,,,1,365,0,
53306010,"Airy West Highland 2BR w/ W/D, walk to bars & restaurants, by Blueground",107434423,Blueground,,West Highland,39.7686,-105.03322,Entire home/apt,140,31,0,,,98,365,0,
53306087,"Hip Central Business District 1BR w/ W/D, Lounge & Pool, by Blueground",107434423,Blueground,,Five Points,39.74996,-104.98722,Entire home/apt,127,31,0,,,98,298,0,
53306684,"Sleek Capitol Hill 1BR w/ W/D & Gym, near Governor's Park, by Blueground",107434423,Blueground,,Capitol Hill,39.727467,-104.985115,Entire home/apt,130,31,0,,,98,242,0,
53308767,NEW! Beautiful Denver Hideout - 4 Mi to Downtown!,431581641,Dean,,Barnum,39.7113,-105.03177,Entire home/apt,245,2,1,2021-11-21,0.75,1,325,1,2021-BFN-0002208
53309020,A Tiny Slice of Heaven,109534927,Katherine,,Berkeley,39.77896,-105.0346,Entire home/apt,133,1,10,2021-12-21,6.67,17,71,10,2018-BFN-0006458
53313498,Family Friendly Home/2 Kitchens/4 Bedrooms/3 Baths,109534927,Katherine,,Sunnyside,39.78049,-105.02454,Entire home/apt,250,3,1,2021-12-05,1,17,78,1,2018-BFN-0005866
53320942,Bright 2 bedroom townhouse with 2 car garage,431688843,Heidi,,Stapleton,39.75027803680584,-104.88027542372484,Entire home/apt,130,1,2,2021-12-27,2,1,311,2,2021-BFN-0009485
53322660,"Historic 2BR House,  Central Denver.30+ days only",127259138,Brian,,Jefferson Park,39.75399,-105.02099,Entire home/apt,109,30,0,,,1,297,0,
53327267,Denver Victorian w/ unbeatable location 2Bed 2Bath,73967223,Nicole,,Lincoln Park,39.7272,-104.99413,Entire home/apt,148,2,0,,,2,334,0,2019-BFN-0011375
53329539,Spacious & Updated 3 Bedroom Basement Suite!,30972487,Sabrina,,Washington Virginia Vale,39.704243,-104.921318,Entire home/apt,107,1,3,2021-12-26,3,18,355,3,2021-BFN-0008214
53330550,Cozy two bedroom with backyard,201952110,Li,,Elyria Swansea,39.776259811546524,-104.95758598187768,Entire home/apt,100,1,1,2021-12-12,1,1,5,1,2021-BFN-0009403
53335444,"Modern, Cheerful 2 BR Sunnyside Home with Hot Tub",200592485,Josh And Carrie,,Sunnyside,39.7743,-105.00452,Entire home/apt,599,5,0,,,1,164,0,2021-BFN-0008510
53344266,Heart of Denver Studio for Business Travelers,374244102,Marc,,CBD,39.74738,-104.99783,Entire home/apt,70,29,0,,,5,303,0,
53345331,Beautiful Home Walking Distance from Union Station,270552103,Andrew,,Highland,39.76382,-105.00534,Entire home/apt,108,1,4,2021-12-20,3.24,3,346,4,2017-BFN-0007314
53345611,Beautiful Home Next to Union Station Downtown,270552103,Andrew,,Highland,39.76356,-105.00618,Entire home/apt,439,1,5,2021-12-27,3.85,3,343,5,2021-BFN-0010143
53350637,"Sunny Capitol Hill 2BR w/ Gym & W/D, near Governor's Park, by Blueground",107434423,Blueground,,Capitol Hill,39.731747,-104.981918,Entire home/apt,148,31,0,,,98,346,0,
53355763,Cozy Picture Perfect Home near   DIA & Downtown,431999951,Juan,,Stapleton,39.75648734168078,-104.89067803890912,Entire home/apt,203,3,1,2021-12-27,1,1,257,1,2021-BFN-0009031
53360047,Well-kept apartment home | 2 BR in Denver,359071917,Raquel,,Highland,39.75601,-105.00877,Entire home/apt,217,30,0,,,110,365,0,
53362223,Serene Gurst Suite In West Highland!,429296809,Mike,,West Highland,39.76718,-105.0414,Entire home/apt,73,1,1,2021-12-14,1,1,271,1,2021-BFN-0009367
53362941,Light Industrial Unit 1Bed/1Bath/Fast Wifi/Parking,109534927,Katherine,,Highland,39.763721,-105.02182,Entire home/apt,75,29,0,,,17,190,0,
53363136,Denver Rocky Mountain Lodge - 1Bed/1Bath/Fast Wifi,109534927,Katherine,,Highland,39.763721,-105.021851,Entire home/apt,63,29,0,,,17,184,0,
53363249,Industrial Chic Unit- Fast Wifi/Free Parking,109534927,Katherine,,Highland,39.763847,-105.021957,Entire home/apt,70,29,0,,,17,186,0,
53363372,Highlands Euro Style 1 Bedroom 1 Bathroom Unit,109534927,Katherine,,Highland,39.763809,-105.021774,Entire home/apt,75,29,0,,,17,197,0,
53375432,"Chic Five Points 1BR w/ W/D, Gym & Roof Lounge, near RiNo, by Blueground",107434423,Blueground,,Five Points,39.75084,-104.984,Entire home/apt,130,31,0,,,98,303,0,
53375446,"Airy Five Points 1BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",107434423,Blueground,,Five Points,39.753872,-104.979256,Entire home/apt,112,31,0,,,98,339,0,
53375500,"Ideal RiNo 2BR w/ Pool, W/D & Gym, 2 blocks to Coors Field, by Blueground",107434423,Blueground,,Five Points,39.75803,-104.98864,Entire home/apt,174,31,0,,,98,341,0,
53376665,Small crash pad for rent,430149575,Roye,,Congress Park,39.73761,-104.9432,Private room,31,2,1,2021-12-06,1,7,358,1,2016-BFN-0008719
53376672,Large private room for rent,430149575,Roye,,Congress Park,39.73915,-104.94525,Private room,37,1,3,2021-12-22,3,7,30,3,2016-BFN-0008719
53377221,Wonderful Guest Suite In East Colfax!,429073759,Abigail,,East Colfax,39.74044,-104.89853,Entire home/apt,93,1,0,,,1,296,0,2021-BFN-0009311
53377742,"Ideally located, private 1BR suite in Wash Park",87830737,Gregg,,Washington Park,39.7096,-104.97329,Entire home/apt,94,1,2,2021-12-12,1.82,1,357,2,2021-BFN-0008390
53378141,Medium size room near D-town Denver,430149575,Roye,,Congress Park,39.73907,-104.94353,Private room,37,1,2,2021-12-09,2,7,32,2,2016-BFN-0008719
53378250,Cozy warm room for rent near D-town Denver,430149575,Roye,,Congress Park,39.73915,-104.94324,Private room,41,2,0,,,7,333,0,2016-BFN-0008719
53381699,"Terrific Apartment, Close to Light Rail to Downtwn",406033071,Austin,,Villa Park,39.73325,-105.04473,Entire home/apt,112,29,0,,,17,89,0,
53387027,Fully renovated 1909 stylish home in NW Denver,51869790,Andrea,,Berkeley,39.77399,-105.05664,Entire home/apt,141,2,0,,,1,353,0,
53392951,Spacious room with private bath in Central Denver2,91149360,Dorothy,,Baker,39.71754,-104.99123,Private room,55,2,0,,,2,152,0,2021-BFN-0007112
53404637,Historic Stone House Room 3 with private deck,12333471,Ed,,City Park West,39.741394,-104.963188,Private room,249,2,0,,,11,82,0,2021-BFN-0000964
53404766,Historic Stone House Room 7,12333471,Ed,,City Park West,39.74193,-104.96225,Private room,259,2,0,,,11,355,0,2021-BFN-0000964
53404846,Historic Stone House Room 4 w/ private deck,12333471,Ed,,City Park West,39.74212,-104.96253,Private room,249,2,0,,,11,358,0,2021-BFN-0000964
53409026,"Chic Five Points 2BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",107434423,Blueground,,Five Points,39.753872,-104.979256,Entire home/apt,169,31,0,,,98,303,0,
53409037,"Sleek RiNo 2BR w/ Pool, W/D & Gym, 2 blocks to Coors Field, by Blueground",107434423,Blueground,,Five Points,39.758469,-104.989494,Entire home/apt,173,31,0,,,98,272,0,
53417076,**NEW Beautiful Remodel 3bdrm/1bath w/ Parking!,115352746,Benjamin & Kim,,Ruby Hill,39.68448,-105.01864,Entire home/apt,291,3,0,,,2,0,0,2021-BFN-0006037
53421039,Eye-Catching Suite Near Shops + Entertainment!,430135339,Mikala,,Whittier,39.75747,-104.97079,Entire home/apt,132,1,2,2021-12-21,2,1,281,2,2021-BFN-0009194
53426377,"Sunny LoHi 2BR w/ Pool, Gym, W/D, 2 blocks from Central St, by Blueground",107434423,Blueground,,Highland,39.75686,-105.01424,Entire home/apt,185,31,0,,,98,321,0,
53426493,"Stunning LoDo 1BR w/ Gym & W/D, 1 block to Union Station, by Blueground",107434423,Blueground,,Union Station,39.751801,-105.003914,Entire home/apt,127,31,0,,,98,319,0,
53430998,Luxury SoBo Duplex 3 bedrooms w/ rooftop hot tub,263541967,Joey,,Overland,39.67215,-104.99032,Entire home/apt,500,3,1,2021-12-22,1,1,360,1,2021-BFN-0008489
53432765,Well-kept apartment home | 2 BR in Denver,359071917,Raquel,,Highland,39.75685,-105.00712,Entire home/apt,201,30,0,,,110,365,0,
53433799,"Beautiful Home, Large Kitchen Great for Families",430168437,Kerene,,Gateway - Green Valley Ranch,39.795090845267666,-104.73827420200097,Entire home/apt,143,30,0,,,1,141,0,2021-BFN-0009558
53448624,Charming 1-Bedroom Condo in Historic City Park,22020322,Allison,,City Park West,39.74325,-104.95989,Entire home/apt,85,30,0,,,1,89,0,
53453973,Bright & Modern Townhome Central to Everything!,71336607,Katie,,Overland,39.67797,-104.99114,Entire home/apt,237,1,6,2021-12-22,6,3,128,6,2021-BFN-0002233
53455780,⭐️ *NEW* 2bd/1ba Stunning LoHi Townhome w/Parking ⭐️,63650191,Morgan,,Highland,39.76131,-105.00643,Entire home/apt,165,29,0,,,2,277,0,
53456569,Vintage Mid-Century Modern Home on Sloans Lake,115562717,Steven,,West Colfax,39.74307,-105.04568,Entire home/apt,209,30,0,,,3,137,0,
53465821,"1 private  bedroom
super fast internet,txt 4",425969928,Henry,,West Colfax,39.74003,-105.03299,Private room,42,29,0,,,5,249,0,
53466807,"1 private  bedroom
super fast internet, txt 3",425969928,Henry,,West Colfax,39.73954,-105.03472,Private room,42,29,0,,,5,78,0,
53473884,Charming 1930's Home in West Denver,63361463,Christopher,,Berkeley,39.77533,-105.05739,Entire home/apt,142,1,0,,,1,280,0,
53474931,Cozy studio in historic carriage house w/ parking,186166480,Penny And Bill,,Capitol Hill,39.731888,-104.984093,Entire home/apt,77,3,0,,,4,250,0,2020-BFN-0000345
53475778,Vibrant & Spacious 1BR + Office w/Balcony in LoDo,261774896,Sentral Union Station,,Union Station,39.75478,-104.99994,Entire home/apt,156,1,1,2021-11-27,0.91,46,2,1,2021-BFN-0008990
53476979,Lakefront Home With Mountain Views,228639,Danny & Christy,,West Colfax,39.743222436553395,-105.04619645960872,Entire home/apt,159,30,0,,,3,89,0,
53479178,Private room in modern bright home,22101918,Lucy,,Sunnyside,39.77064133443965,-105.01309119513351,Private room,83,1,1,2021-12-06,1,1,30,1,2021-BFN-0007802
53481949,Incredible Denver Location overlooking the Park,30855368,Brian,,Jefferson Park,39.749825,-105.021729,Entire home/apt,384,3,0,,,6,175,0,2021-BFN-0005442
53482505,**Oxygène Place** highly sought-after City Park 1,415112454,Jules,,Skyland,39.76058405719941,-104.94679789713578,Private room,336,1,0,,,4,359,0,2021-BFN-0005135
53482844,**Oxygène Place** highly sought-after City Park 2,415112454,Jules,,Skyland,39.75857202652256,-104.9464282532658,Private room,233,1,0,,,4,359,0,2021-BFN-0005135
53483088,**Oxygène Place** highly sought-after City Park,415112454,Jules,,Skyland,39.760284488733355,-104.94486967393901,Entire home/apt,1200,1,0,,,4,364,0,2021-BFN-0005135
53483256,"Lovely 1 bed condo, Cherry Creek area of Denver",433092450,Theresa,,Indian Creek,39.69426010130169,-104.89420661440087,Entire home/apt,79,2,3,2021-12-26,3,1,302,3,
53484880,"1 private  bedroom
super fast internet , txt5",425969928,Henry,,West Colfax,39.741692713922625,-105.03292258277187,Private room,42,29,0,,,5,330,0,
53485317,"1 private  bedroom
super fast internet, txt6",425969928,Henry,,West Colfax,39.73977908182604,-105.0336378727217,Private room,42,29,0,,,5,348,0,
53487593,"Lux Highland Studio w/ Gym & Business Center, walk to bars, by Blueground",107434423,Blueground,,West Highland,39.767969211441674,-105.03233895169872,Entire home/apt,104,31,0,,,98,325,0,
53487602,"Roomy RiNo 2BR w/ Pool, W/D & Gym, 2 blocks to Coors Field, by Blueground",107434423,Blueground,,Five Points,39.758469,-104.989494,Entire home/apt,153,31,0,,,98,331,0,
53491684,Spacious West WashPark townhome w/fenced yard &gym,14842931,Michael,,Washington Park West,39.70480721856281,-104.98420440092555,Entire home/apt,120,30,0,,,1,42,0,
53497009,Professionally maintained apt | 1BR in Denver,359071917,Raquel,,City Park,39.74189,-104.95202,Entire home/apt,168,90,0,,,110,365,0,
53497209,Contemporary mini apartment in central location,433198513,Kevin & Gabrielle,,West Colfax,39.741922118580376,-105.02663863334743,Entire home/apt,137,1,1,2021-12-20,1,1,352,1,2021-BFN-0007463
53501324,New Studio w/ Loft! Walk to Tennyson!,11949717,Alexandra,,Berkeley,39.77096328254121,-105.0391332064245,Entire home/apt,80,30,0,,,1,125,0,
53516215,2-bdrm main floor unit in west Denver + fireplace,71399300,Justin,,Villa Park,39.72731612309776,-105.03239068645048,Entire home/apt,122,2,0,,,1,174,0,2021-BFN-0009510
53516287,Cozy Denver City House - 5 bedrooms quiet area,11433882,Jan,,Speer,39.719050199533925,-104.98078215271889,Entire home/apt,210,1,2,2021-12-26,2,1,346,2,2021-BFN-0009438
53527132,"NEW! Spacious Denver Home: Backyard, 6 Mi to Dtwn!",121718072,Evolve,,Hilltop,39.723930437102915,-104.90566982338369,Entire home/apt,181,2,0,,,24,349,0,2021-BFN-0008916
53527137,NEW! LoHi Gem: Walk to Restaurants + Coffee Shops!,121718072,Evolve,,Highland,39.766589748240605,-105.01736151568821,Entire home/apt,280,2,3,2021-12-20,3,24,166,3,2021-BFN-0007869
53529218,Renovated 2 bedroom unit in the heart of Denver,21593041,Graham,,Sunnyside,39.7790318769464,-105.01595027217306,Entire home/apt,159,29,0,,,1,268,0,2021-BFN-0009033
53529664,Modern 1-bedroom guesthouse with free parking,46806622,Alexander,,Skyland,39.75843598159521,-104.9512369745209,Entire home/apt,100,5,0,,,1,313,0,2021-BFN-0009756
53534061,Historic luxury cherry creek home,433505084,Neguse,,Hilltop,39.72086828509859,-104.93990033450196,Entire home/apt,429,3,0,,,1,359,0,2021-BFN-0009612
53534083,The Whole Unit! PETS and KIDS are welcome!!!,433505427,Joe And Rhea,,Berkeley,39.778337557793286,-105.02590946718611,Entire home/apt,80,29,0,,,1,278,0,
